timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1548972861550,277,Http Request /community/forums/-/message_boards/message/26644504-1,301,Moved Permanently,Thread Group 1-50,text,true,,578,169,45,45,https://web.liferay.com/community/forums/-/message_boards/message/26644504,277,0,213
1548972861828,365,Http Request /community/forums/-/message_boards/message/26644504-2,200,OK,Thread Group 1-50,text,true,,78374,165,45,45,https://community.liferay.com/forums/-/message_boards/message/26644504,331,0,141
1548972860055,2140,Http Request /it/products/dxp,200,OK,Thread Group 1-47,text,true,,285290,134,45,45,https://www.liferay.com/it/products/dxp,1612,0,67
1548972861412,794,Http Request /community/forums/-/message_boards/message/31531953,200,OK,Thread Group 1-43,text,true,,69611,503,45,45,https://community.liferay.com/forums/-/message_boards/message/31531953,176,0,77
1548972861412,176,Http Request /community/forums/-/message_boards/message/31531953-0,301,Moved Permanently,Thread Group 1-43,,true,,555,169,45,45,https://www.liferay.com/community/forums/-/message_boards/message/31531953,176,0,77
1548972861588,281,Http Request /community/forums/-/message_boards/message/31531953-1,301,Moved Permanently,Thread Group 1-43,text,true,,578,169,45,45,https://web.liferay.com/community/forums/-/message_boards/message/31531953,281,0,217
1548972861869,337,Http Request /community/forums/-/message_boards/message/31531953-2,200,OK,Thread Group 1-43,text,true,,68478,165,45,45,https://community.liferay.com/forums/-/message_boards/message/31531953,271,0,157
1548972861642,696,Http Request /marketplace/become-a-developer,200,OK,Thread Group 1-3,text,true,,55835,298,45,45,https://web.liferay.com/marketplace/become-a-developer,154,0,72
1548972861642,154,Http Request /marketplace/become-a-developer-0,301,Moved Permanently,Thread Group 1-3,,true,,535,149,45,45,https://www.liferay.com/marketplace/become-a-developer,154,0,72
1548972861796,542,Http Request /marketplace/become-a-developer-1,200,OK,Thread Group 1-3,text,true,,55300,149,45,45,https://web.liferay.com/marketplace/become-a-developer,475,0,278
1548972860009,2343,Http Request /pt/company/our-story,200,OK,Thread Group 1-12,text,true,,336952,139,45,45,https://www.liferay.com/pt/company/our-story,1954,0,64
1548972860916,1441,Http Request /en/digital-experience-platform,200,OK,Thread Group 1-44,text,true,,288265,283,45,45,https://www.liferay.com/en/products/dxp,163,0,78
1548972860916,163,Http Request /en/digital-experience-platform-0,302,Found,Thread Group 1-44,text,true,,862,149,45,45,https://www.liferay.com/en/digital-experience-platform,163,0,78
1548972861079,1278,Http Request /en/digital-experience-platform-1,200,OK,Thread Group 1-44,text,true,,287403,134,45,45,https://www.liferay.com/en/products/dxp,916,0,0
1548972860835,1569,Http Request /en/company/gartner/magic-quadrant-digital-experience-platforms,200,OK,Thread Group 1-22,text,true,,251214,181,45,45,https://www.liferay.com/en/company/gartner/magic-quadrant-digital-experience-platforms,1186,0,79
1548972861213,1236,Http Request /es/services/support/compatibility-matrix,200,OK,Thread Group 1-35,text,true,,65634,318,45,45,https://web.liferay.com/es/services/support/compatibility-matrix,199,0,78
1548972861213,199,Http Request /es/services/support/compatibility-matrix-0,301,Moved Permanently,Thread Group 1-35,,true,,545,159,45,45,https://www.liferay.com/es/services/support/compatibility-matrix,199,0,78
1548972861413,1036,Http Request /es/services/support/compatibility-matrix-1,200,OK,Thread Group 1-35,text,true,,65089,159,45,45,https://web.liferay.com/es/services/support/compatibility-matrix,904,0,225
1548972860840,1614,Http Request /fr/products/dxp,200,OK,Thread Group 1-16,text,true,,286173,134,45,45,https://www.liferay.com/fr/products/dxp,1245,0,64
1548972860527,2007,Http Request /blog/en-us/customer-experience/what-are-the-five-moments-of-truth-in-marketing-,200,OK,Thread Group 1-6,text,true,,313574,198,45,45,https://www.liferay.com/blog/en-us/customer-experience/what-are-the-five-moments-of-truth-in-marketing-,1581,0,94
1548972861804,777,Http Request /community/forums/-/message_boards/message/17016674,200,OK,Thread Group 1-10,text,true,,72702,503,45,45,https://community.liferay.com/forums/-/message_boards/message/17016674,172,0,82
1548972861804,172,Http Request /community/forums/-/message_boards/message/17016674-0,301,Moved Permanently,Thread Group 1-10,,true,,555,169,45,45,https://www.liferay.com/community/forums/-/message_boards/message/17016674,172,0,82
1548972861976,290,Http Request /community/forums/-/message_boards/message/17016674-1,301,Moved Permanently,Thread Group 1-10,text,true,,578,169,45,45,https://web.liferay.com/community/forums/-/message_boards/message/17016674,289,0,220
1548972862266,315,Http Request /community/forums/-/message_boards/message/17016674-2,200,OK,Thread Group 1-10,text,true,,71569,165,45,45,https://community.liferay.com/forums/-/message_boards/message/17016674,253,0,107
1548972860493,2100,Http Request /events/liferay-conferences,200,OK,Thread Group 1-39,text,true,,192426,145,44,44,https://www.liferay.com/events/liferay-conferences,1847,0,72
1548972861487,1162,Http Request /en/documentation/liferay-portal/6.2/user-guide,200,OK,Thread Group 1-25,text,true,,91318,330,44,44,https://web.liferay.com/en/documentation/liferay-portal/6.2/user-guide,167,0,83
1548972861487,167,Http Request /en/documentation/liferay-portal/6.2/user-guide-0,301,Moved Permanently,Thread Group 1-25,,true,,551,165,44,44,https://www.liferay.com/en/documentation/liferay-portal/6.2/user-guide,167,0,83
1548972861654,995,Http Request /en/documentation/liferay-portal/6.2/user-guide-1,200,OK,Thread Group 1-25,text,true,,90767,165,44,44,https://web.liferay.com/en/documentation/liferay-portal/6.2/user-guide,800,0,223
1548972861880,807,Http Request /community/forums/-/message_boards/message/11307464,200,OK,Thread Group 1-49,text,true,,73706,503,44,44,https://community.liferay.com/forums/-/message_boards/message/11307464,216,0,119
1548972861880,216,Http Request /community/forums/-/message_boards/message/11307464-0,301,Moved Permanently,Thread Group 1-49,,true,,555,169,44,44,https://www.liferay.com/community/forums/-/message_boards/message/11307464,216,0,119
1548972862096,288,Http Request /community/forums/-/message_boards/message/11307464-1,301,Moved Permanently,Thread Group 1-49,text,true,,578,169,44,44,https://web.liferay.com/community/forums/-/message_boards/message/11307464,288,0,221
1548972862384,303,Http Request /community/forums/-/message_boards/message/11307464-2,200,OK,Thread Group 1-49,text,true,,72573,165,44,44,https://community.liferay.com/forums/-/message_boards/message/11307464,238,0,109
1548972860991,1773,Http Request /get-on-demand-webinar-introducing-new-liferay-dxp-7.1?hsa_tgt=&hsa_grp=58108187695&hsa_src=d&hsa_net=adwords&hsa_mt=&hsa_ver=3&hsa_ad=287898320590&hsa_acc=9733166788&hsa_kw=&hsa_cam=1471393574,404,Not Found,Thread Group 1-30,text,false,Test failed: code expected to match /200/,236293,311,44,44,https://www.liferay.com/get-on-demand-webinar-introducing-new-liferay-dxp-7.1?hsa_tgt=&hsa_grp=58108187695&hsa_src=d&hsa_net=adwords&hsa_mt=&hsa_ver=3&hsa_ad=287898320590&hsa_acc=9733166788&hsa_kw=&hsa_cam=1471393574,1479,0,82
1548972861798,984,Http Request /community/forums/-/message_boards/message/4556736,200,OK,Thread Group 1-13,text,true,,99863,500,44,44,https://community.liferay.com/forums/-/message_boards/message/4556736,186,0,81
1548972861798,186,Http Request /community/forums/-/message_boards/message/4556736-0,301,Moved Permanently,Thread Group 1-13,,true,,554,168,44,44,https://www.liferay.com/community/forums/-/message_boards/message/4556736,186,0,81
1548972861984,290,Http Request /community/forums/-/message_boards/message/4556736-1,301,Moved Permanently,Thread Group 1-13,text,true,,576,168,44,44,https://web.liferay.com/community/forums/-/message_boards/message/4556736,290,0,221
1548972862274,508,Http Request /community/forums/-/message_boards/message/4556736-2,200,OK,Thread Group 1-13,text,true,,98733,164,44,44,https://community.liferay.com/forums/-/message_boards/message/4556736,469,0,111
1548972861580,1228,Http Request /hu/documentation/liferay-portal/6.2/user-guide,404,Not Found,Thread Group 1-36,text,false,Test failed: code expected to match /200/,224634,165,44,44,https://www.liferay.com/hu/documentation/liferay-portal/6.2/user-guide,921,0,72
1548972861204,1605,Http Request /resources/l?title=digital-customer-experience,200,OK,Thread Group 1-45,text,true,,206387,322,44,44,https://www.liferay.com/resources/l/digital-customer-experience,219,0,79
1548972861204,219,Http Request /resources/l?title=digital-customer-experience-0,301,Moved Permanently,Thread Group 1-45,text,true,,946,164,44,44,https://www.liferay.com/resources/l?title=digital-customer-experience,219,0,79
1548972861424,1385,Http Request /resources/l?title=digital-customer-experience-1,200,OK,Thread Group 1-45,text,true,,205441,158,44,44,https://www.liferay.com/resources/l/digital-customer-experience,1107,0,0
1548972856946,5868,Http Request /ja/resources,200,OK,Thread Group 1-5,text,false,"The operation lasted too long: It took 5,868 milliseconds, but should not have lasted longer than 5,000 milliseconds.",312191,131,44,44,https://www.liferay.com/ja/resources,5324,0,59
1548972860860,1964,Http Request /downloads?559250categoryIds=559253,200,OK,Thread Group 1-37,text,true,,196084,322,44,44,https://www.liferay.com/products/dxp/30-day-trial?559250categoryIds=559253,145,0,64
1548972860860,145,Http Request /downloads?559250categoryIds=559253-0,301,Moved Permanently,Thread Group 1-37,text,true,,968,153,44,44,https://www.liferay.com/downloads?559250categoryIds=559253,145,0,64
1548972861005,1819,Http Request /downloads?559250categoryIds=559253-1,200,OK,Thread Group 1-37,text,true,,195116,169,44,44,https://www.liferay.com/products/dxp/30-day-trial?559250categoryIds=559253,1252,0,0
1548972862021,840,Http Request /marketplace/-/mp/application/106004266,200,OK,Thread Group 1-24,text,true,,76066,314,44,44,https://web.liferay.com/marketplace/-/mp/application/106004266,155,0,71
1548972862021,155,Http Request /marketplace/-/mp/application/106004266-0,301,Moved Permanently,Thread Group 1-24,,true,,543,157,44,44,https://www.liferay.com/marketplace/-/mp/application/106004266,155,0,71
1548972862176,685,Http Request /marketplace/-/mp/application/106004266-1,200,OK,Thread Group 1-24,text,true,,75523,157,44,44,https://web.liferay.com/marketplace/-/mp/application/106004266,556,0,212
1548972861814,1048,Http Request /community/wiki/-/wiki/Main/Database+Portal+Properties,200,OK,Thread Group 1-21,text,true,,110517,344,44,44,https://web.liferay.com/community/wiki/-/wiki/Main/Database+Portal+Properties,165,0,74
1548972861814,165,Http Request /community/wiki/-/wiki/Main/Database+Portal+Properties-0,301,Moved Permanently,Thread Group 1-21,,true,,558,172,44,44,https://www.liferay.com/community/wiki/-/wiki/Main/Database+Portal+Properties,165,0,74
1548972861979,883,Http Request /community/wiki/-/wiki/Main/Database+Portal+Properties-1,200,OK,Thread Group 1-21,text,true,,109959,172,44,44,https://web.liferay.com/community/wiki/-/wiki/Main/Database+Portal+Properties,684,0,221
1548972861968,895,Http Request /marketplace/-/mp/application/15193893,200,OK,Thread Group 1-48,text,true,,80978,312,43,43,https://web.liferay.com/marketplace/-/mp/application/15193893,153,0,72
1548972861968,153,Http Request /marketplace/-/mp/application/15193893-0,301,Moved Permanently,Thread Group 1-48,,true,,542,156,43,43,https://www.liferay.com/marketplace/-/mp/application/15193893,153,0,72
1548972862121,742,Http Request /marketplace/-/mp/application/15193893-1,200,OK,Thread Group 1-48,text,true,,80436,156,43,43,https://web.liferay.com/marketplace/-/mp/application/15193893,544,0,222
1548972861486,1413,Http Request /formacion-liferay-fundamentals-conceptos-esenciales-plataforma-0,404,Not Found,Thread Group 1-1,text,false,Test failed: code expected to match /200/,224484,183,43,43,https://www.liferay.com/formacion-liferay-fundamentals-conceptos-esenciales-plataforma-0,1227,0,64
1548972861010,1898,Http Request /de/product/features/platform,200,OK,Thread Group 1-29,text,true,,214496,299,43,43,https://www.liferay.com/de/products/dxp/horizontal-portal,173,0,80
1548972861010,173,Http Request /de/product/features/platform-0,302,Found,Thread Group 1-29,text,true,,898,147,43,43,https://www.liferay.com/de/product/features/platform,173,0,80
1548972861183,1725,Http Request /de/product/features/platform-1,200,OK,Thread Group 1-29,text,true,,213598,152,43,43,https://www.liferay.com/de/products/dxp/horizontal-portal,1416,0,0
1548972861182,1739,Http Request /services/training/topics,200,OK,Thread Group 1-20,text,true,,179784,143,43,43,https://www.liferay.com/services/training/topics,1437,0,78
1548972862092,841,Http Request /community/forums/-/message_boards/message/44313244,200,OK,Thread Group 1-32,text,true,,95133,503,43,43,https://community.liferay.com/forums/-/message_boards/message/44313244,149,0,71
1548972862092,149,Http Request /community/forums/-/message_boards/message/44313244-0,301,Moved Permanently,Thread Group 1-32,,true,,555,169,43,43,https://www.liferay.com/community/forums/-/message_boards/message/44313244,149,0,71
1548972862241,285,Http Request /community/forums/-/message_boards/message/44313244-1,301,Moved Permanently,Thread Group 1-32,text,true,,578,169,43,43,https://web.liferay.com/community/forums/-/message_boards/message/44313244,285,0,219
1548972862526,407,Http Request /community/forums/-/message_boards/message/44313244-2,200,OK,Thread Group 1-32,text,true,,94000,165,43,43,https://community.liferay.com/forums/-/message_boards/message/44313244,330,0,108
1548972861228,1720,Http Request /fr/marketplace,200,OK,Thread Group 1-18,text,true,,116539,266,43,43,https://web.liferay.com/fr/marketplace,346,0,69
1548972861228,346,Http Request /fr/marketplace-0,301,Moved Permanently,Thread Group 1-18,,true,,519,133,43,43,https://www.liferay.com/fr/marketplace,346,0,69
1548972861574,1374,Http Request /fr/marketplace-1,200,OK,Thread Group 1-18,text,true,,116020,133,43,43,https://web.liferay.com/fr/marketplace,1180,0,220
1548972861341,1614,Http Request /press-release?title=liferay-named-a-leader-in-2018-gartner-magic-quadrant-for-digital-experience-platforms,200,OK,Thread Group 1-28,text,true,,194056,225,43,43,https://www.liferay.com/press-release?title=liferay-named-a-leader-in-2018-gartner-magic-quadrant-for-digital-experience-platforms,1183,0,138
1548972862208,783,Http Request /community/forums/-/message_boards/message/76632627,200,OK,Thread Group 1-43,text,true,,89343,503,43,43,https://community.liferay.com/forums/-/message_boards/message/76632627,174,0,71
1548972862208,174,Http Request /community/forums/-/message_boards/message/76632627-0,301,Moved Permanently,Thread Group 1-43,,true,,555,169,43,43,https://www.liferay.com/community/forums/-/message_boards/message/76632627,174,0,71
1548972862383,280,Http Request /community/forums/-/message_boards/message/76632627-1,301,Moved Permanently,Thread Group 1-43,text,true,,578,169,43,43,https://web.liferay.com/community/forums/-/message_boards/message/76632627,280,0,215
1548972862663,328,Http Request /community/forums/-/message_boards/message/76632627-2,200,OK,Thread Group 1-43,text,true,,88210,165,43,43,https://community.liferay.com/forums/-/message_boards/message/76632627,259,0,118
1548972861916,1151,Http Request /sign-in?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=0&_58_struts_action=/login/login&_58_redirect=/c/portal/register_liferay_sync?redirect=/downloads/liferay-sync&_58_osbReferrer=liferaySync,404,Not Found,Thread Group 1-41,text,false,Test failed: code expected to match /200/,234375,338,43,43,https://www.liferay.com/sign-in?p_p_id=58&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&saveLastPath=0&_58_struts_action=/login/login&_58_redirect=/c/portal/register_liferay_sync?redirect=/downloads/liferay-sync&_58_osbReferrer=liferaySync,908,0,104
1548972862825,297,Http Request /web/irene.fender/support?p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&_2_WAR_osbportlet_mvcPath=/support/2/view.jsp,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-37,text,false,Test failed: code expected to match /200/,3831,229,43,43,https://web.liferay.com/web/irene.fender/support?_2_WAR_osbportlet_mvcPath=/support/2/view.jsp&p_p_id=2_WAR_osbportlet&p_p_lifecycle=0,168,0,82
1548972862825,168,Http Request /web/irene.fender/support?p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&_2_WAR_osbportlet_mvcPath=/support/2/view.jsp-0,301,Moved Permanently,Thread Group 1-37,,true,,615,229,43,43,https://www.liferay.com/web/irene.fender/support?p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&_2_WAR_osbportlet_mvcPath=/support/2/view.jsp,168,0,82
1548972862993,129,Http Request /web/irene.fender/support?p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&_2_WAR_osbportlet_mvcPath=/support/2/view.jsp-1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-37,text,false,,3216,0,43,43,https://web.liferay.com/web/irene.fender/support?_2_WAR_osbportlet_mvcPath=/support/2/view.jsp&p_p_id=2_WAR_osbportlet&p_p_lifecycle=0,0,0,129
1548972862358,859,Http Request /community/forums/-/message_boards/message/7471739,200,OK,Thread Group 1-44,text,true,,127929,500,43,43,https://community.liferay.com/forums/-/message_boards/message/7471739,186,0,97
1548972862358,186,Http Request /community/forums/-/message_boards/message/7471739-0,301,Moved Permanently,Thread Group 1-44,,true,,554,168,43,43,https://www.liferay.com/community/forums/-/message_boards/message/7471739,186,0,97
1548972862544,297,Http Request /community/forums/-/message_boards/message/7471739-1,301,Moved Permanently,Thread Group 1-44,text,true,,576,168,43,43,https://web.liferay.com/community/forums/-/message_boards/message/7471739,297,0,229
1548972862842,375,Http Request /community/forums/-/message_boards/message/7471739-2,200,OK,Thread Group 1-44,text,true,,126799,164,43,43,https://community.liferay.com/forums/-/message_boards/message/7471739,272,0,113
1548972861771,1452,Http Request /services/training/online,200,OK,Thread Group 1-11,text,true,,201398,143,43,43,https://www.liferay.com/services/training/online,1215,0,69
1548972862353,881,Http Request /community/forums/-/message_boards/view_message/82697723,200,OK,Thread Group 1-12,text,true,,105921,518,42,42,https://community.liferay.com/forums/-/message_boards/view_message/82697723,175,0,86
1548972862353,175,Http Request /community/forums/-/message_boards/view_message/82697723-0,301,Moved Permanently,Thread Group 1-12,,true,,560,174,42,42,https://www.liferay.com/community/forums/-/message_boards/view_message/82697723,175,0,86
1548972862528,282,Http Request /community/forums/-/message_boards/view_message/82697723-1,301,Moved Permanently,Thread Group 1-12,text,true,,588,174,42,42,https://web.liferay.com/community/forums/-/message_boards/view_message/82697723,282,0,215
1548972862810,424,Http Request /community/forums/-/message_boards/view_message/82697723-2,200,OK,Thread Group 1-12,text,true,,104773,170,42,42,https://community.liferay.com/forums/-/message_boards/view_message/82697723,322,0,110
1548972860590,2688,Http Request /de/company/our-story,200,OK,Thread Group 1-23,text,true,,336774,139,42,42,https://www.liferay.com/de/company/our-story,1957,0,78
1548972862405,873,Http Request /web/peter.simonyi/support?p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_2_WAR_osbportlet_mvcPath=/support/2/view.jsp,200,OK,Thread Group 1-22,text,true,,30793,1288,42,42,https://web.liferay.com/web/peter.simonyi/support?p_p_state=maximized&p_p_mode=view&saveLastPath=0&_58_struts_action=%2Flogin%2Flogin&p_p_id=58&p_p_lifecycle=0&_58_redirect=%2Fweb%2Fpeter.simonyi%2Fsupport%3F_2_WAR_osbportlet_mvcPath%3D%2Fsupport%2F2%2Fview.jsp,157,0,62
1548972862405,157,Http Request /web/peter.simonyi/support?p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_2_WAR_osbportlet_mvcPath=/support/2/view.jsp-0,301,Moved Permanently,Thread Group 1-22,,true,,683,297,42,42,https://www.liferay.com/web/peter.simonyi/support?p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_2_WAR_osbportlet_mvcPath=/support/2/view.jsp,157,0,62
1548972862562,335,Http Request /web/peter.simonyi/support?p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_2_WAR_osbportlet_mvcPath=/support/2/view.jsp-1,302,Found,Thread Group 1-22,text,true,,701,297,42,42,https://web.liferay.com/web/peter.simonyi/support?_2_WAR_osbportlet_mvcPath=/support/2/view.jsp&p_p_col_count=1&p_p_col_id=column-1&p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&p_p_mode=view&p_p_state=normal,335,0,222
1548972862897,122,Http Request /web/peter.simonyi/support?p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_2_WAR_osbportlet_mvcPath=/support/2/view.jsp-2,302,Found,Thread Group 1-22,text,true,,768,338,42,42,https://web.liferay.com/c/portal/login?p_l_id=51785552&redirect=/web/peter.simonyi/support?_2_WAR_osbportlet_mvcPath=/support/2/view.jsp&p_p_col_count=1&p_p_col_id=column-1&p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&p_p_mode=view&p_p_state=normal,122,0,0
1548972863019,259,Http Request /web/peter.simonyi/support?p_p_id=2_WAR_osbportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_2_WAR_osbportlet_mvcPath=/support/2/view.jsp-3,200,OK,Thread Group 1-22,text,true,,28641,356,42,42,https://web.liferay.com/web/peter.simonyi/support?p_p_state=maximized&p_p_mode=view&saveLastPath=0&_58_struts_action=%2Flogin%2Flogin&p_p_id=58&p_p_lifecycle=0&_58_redirect=%2Fweb%2Fpeter.simonyi%2Fsupport%3F_2_WAR_osbportlet_mvcPath%3D%2Fsupport%2F2%2Fview.jsp,258,0,0
1548972861673,1617,Http Request /services/certification/professional-developer/6.2,200,OK,Thread Group 1-14,text,true,,273245,168,42,42,https://www.liferay.com/services/certification/professional-developer/6.2,1305,0,90
1548972862455,847,Http Request /marketplace/-/mp/application/78803695,200,OK,Thread Group 1-16,text,true,,79119,312,42,42,https://web.liferay.com/marketplace/-/mp/application/78803695,175,0,79
1548972862455,175,Http Request /marketplace/-/mp/application/78803695-0,301,Moved Permanently,Thread Group 1-16,,true,,542,156,42,42,https://www.liferay.com/marketplace/-/mp/application/78803695,175,0,79
1548972862630,672,Http Request /marketplace/-/mp/application/78803695-1,200,OK,Thread Group 1-16,text,true,,78577,156,42,42,https://web.liferay.com/marketplace/-/mp/application/78803695,480,0,220
1548972861498,1901,Http Request /solutions/industries/manufacturing,200,OK,Thread Group 1-42,text,true,,224833,153,41,41,https://www.liferay.com/solutions/industries/manufacturing,1520,0,82
1548972862594,876,Http Request /marketplace/-/mp/application/75948477,200,OK,Thread Group 1-39,text,true,,82564,312,41,41,https://web.liferay.com/marketplace/-/mp/application/75948477,174,0,73
1548972862594,174,Http Request /marketplace/-/mp/application/75948477-0,301,Moved Permanently,Thread Group 1-39,,true,,542,156,41,41,https://www.liferay.com/marketplace/-/mp/application/75948477,174,0,73
1548972862768,702,Http Request /marketplace/-/mp/application/75948477-1,200,OK,Thread Group 1-39,text,true,,82022,156,41,41,https://web.liferay.com/marketplace/-/mp/application/75948477,570,0,222
1548972862688,814,Http Request /community/forums/-/message_boards/message/14401274,200,OK,Thread Group 1-49,text,true,,106337,503,41,41,https://community.liferay.com/forums/-/message_boards/message/14401274,161,0,78
1548972862688,161,Http Request /community/forums/-/message_boards/message/14401274-0,301,Moved Permanently,Thread Group 1-49,,true,,555,169,41,41,https://www.liferay.com/community/forums/-/message_boards/message/14401274,161,0,78
1548972862849,280,Http Request /community/forums/-/message_boards/message/14401274-1,301,Moved Permanently,Thread Group 1-49,text,true,,578,169,41,41,https://web.liferay.com/community/forums/-/message_boards/message/14401274,280,0,214
1548972863129,373,Http Request /community/forums/-/message_boards/message/14401274-2,200,OK,Thread Group 1-49,text,true,,105204,165,41,41,https://community.liferay.com/forums/-/message_boards/message/14401274,281,0,110
1548972861519,2031,Http Request /de/subscription-services,200,OK,Thread Group 1-15,text,true,,399095,143,41,41,https://www.liferay.com/de/subscription-services,1664,0,87
1548972862650,910,Http Request /web/dharmendra.shrivastava/license?p_p_id=4_WAR_osbportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_4_WAR_osbportlet_mvcPath=/license/edit_license_key.jsp,200,200,Thread Group 1-25,text,true,,7449,1153,41,41,https://customer.liferay.com/c/portal/login?redirect=%2Fgroup%2Flicense%3F_4_WAR_osbportlet_mvcPath%3D%2Flicense%2Fedit_license_key.jsp%26p_p_id%3D4_WAR_osbportlet%26p_p_lifecycle%3D0%26p_p_mode%3Dview%26p_p_state%3Dmaximized,157,0,63
1548972862650,157,Http Request /web/dharmendra.shrivastava/license?p_p_id=4_WAR_osbportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_4_WAR_osbportlet_mvcPath=/license/edit_license_key.jsp-0,301,Moved Permanently,Thread Group 1-25,,true,,669,283,41,41,https://www.liferay.com/web/dharmendra.shrivastava/license?p_p_id=4_WAR_osbportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_4_WAR_osbportlet_mvcPath=/license/edit_license_key.jsp,157,0,63
1548972862807,289,Http Request /web/dharmendra.shrivastava/license?p_p_id=4_WAR_osbportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_4_WAR_osbportlet_mvcPath=/license/edit_license_key.jsp-1,302,Found,Thread Group 1-25,text,true,,762,283,41,41,https://web.liferay.com/web/dharmendra.shrivastava/license?_4_WAR_osbportlet_mvcPath=/license/edit_license_key.jsp&p_p_id=4_WAR_osbportlet&p_p_lifecycle=0&p_p_mode=view&p_p_state=maximized,289,0,222
1548972863097,303,Http Request /web/dharmendra.shrivastava/license?p_p_id=4_WAR_osbportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_4_WAR_osbportlet_mvcPath=/license/edit_license_key.jsp-2,302,302,Thread Group 1-25,text,true,,569,267,41,41,https://customer.liferay.com/group/license?_4_WAR_osbportlet_mvcPath=/license/edit_license_key.jsp&p_p_id=4_WAR_osbportlet&p_p_lifecycle=0&p_p_mode=view&p_p_state=maximized,303,0,217
1548972863400,160,Http Request /web/dharmendra.shrivastava/license?p_p_id=4_WAR_osbportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_4_WAR_osbportlet_mvcPath=/license/edit_license_key.jsp-3,200,200,Thread Group 1-25,text,true,,5449,320,41,41,https://customer.liferay.com/c/portal/login?redirect=%2Fgroup%2Flicense%3F_4_WAR_osbportlet_mvcPath%3D%2Flicense%2Fedit_license_key.jsp%26p_p_id%3D4_WAR_osbportlet%26p_p_lifecycle%3D0%26p_p_mode%3Dview%26p_p_state%3Dmaximized,160,0,0
1548972862810,761,Http Request /community/forums/-/message_boards/message/1812606,200,OK,Thread Group 1-45,text,true,,74473,500,41,41,https://community.liferay.com/forums/-/message_boards/message/1812606,171,0,75
1548972862810,171,Http Request /community/forums/-/message_boards/message/1812606-0,301,Moved Permanently,Thread Group 1-45,,true,,554,168,41,41,https://www.liferay.com/community/forums/-/message_boards/message/1812606,171,0,75
1548972862981,275,Http Request /community/forums/-/message_boards/message/1812606-1,301,Moved Permanently,Thread Group 1-45,text,true,,576,168,41,41,https://web.liferay.com/community/forums/-/message_boards/message/1812606,275,0,210
1548972863256,315,Http Request /community/forums/-/message_boards/message/1812606-2,200,OK,Thread Group 1-45,text,true,,73343,164,41,41,https://community.liferay.com/forums/-/message_boards/message/1812606,249,0,111
1548972862194,1447,Http Request /it/web/events-symposium-italy,200,OK,Thread Group 1-50,text,true,,189576,148,40,40,https://www.liferay.com/it/web/events-symposium-italy,1195,0,82
1548972862765,881,Http Request /web/user.26526/blog/-/blogs/liferay-7-ce-liferay-dxp-scheduled-tasks,200,OK,Thread Group 1-30,text,true,,381290,553,40,40,https://community.liferay.com/blogs/-/blogs/liferay-7-ce-liferay-dxp-scheduled-tasks,151,0,70
1548972862765,151,Http Request /web/user.26526/blog/-/blogs/liferay-7-ce-liferay-dxp-scheduled-tasks-0,301,Moved Permanently,Thread Group 1-30,,true,,573,187,40,40,https://www.liferay.com/web/user.26526/blog/-/blogs/liferay-7-ce-liferay-dxp-scheduled-tasks,151,0,70
1548972862916,284,Http Request /web/user.26526/blog/-/blogs/liferay-7-ce-liferay-dxp-scheduled-tasks-1,301,Moved Permanently,Thread Group 1-30,text,true,,606,187,40,40,https://web.liferay.com/web/user.26526/blog/-/blogs/liferay-7-ce-liferay-dxp-scheduled-tasks,284,0,217
